@relation 'MOA: -C 7'

@attribute a_7 numeric
@attribute a_8 numeric
@attribute a_9 numeric
@attribute class0- {0,1}
@attribute class1- {0,1}
@attribute class2- {0,1}
@attribute class3- {0,1}
@attribute class4- {0,1}
@attribute class5- {0,1}
@attribute class6- {0,1}

@data
0.767528,0.194964,0.162884,1,0,0,0,0,0,0
0.334659,0.680534,0.907634,0,0,0,1,0,0,0
0.775763,0.795893,0.586695,0,1,1,0,0,0,0
0.782947,0.791926,0.576181,0,0,1,0,0,0,0
0.709005,0.725729,0.655471,0,1,1,0,0,0,0
0.724075,0.769511,0.650785,0,1,1,0,0,0,0
0.47035,0.744627,0.677797,0,1,1,1,0,0,0
0.621811,0.296434,0.282444,1,0,0,0,0,0,0
0.728485,0.198784,0.353449,1,0,0,0,0,0,0
0.605005,0.77035,0.660494,0,1,1,0,0,0,0
0.270501,0.655748,0.748483,0,0,0,1,0,0,0
0.739053,0.188481,0.182338,1,0,0,0,0,0,0
0.449791,0.689833,0.614912,0,1,0,1,0,0,0
0.357016,0.764479,0.67243,0,0,0,1,0,0,0
0.557295,0.643837,0.70615,0,1,0,0,0,0,0
0.714937,0.76818,0.661148,0,1,1,0,0,0,0
0.477188,0.67629,0.197035,0,0,0,0,1,0,0
0.575703,0.757,0.660134,0,1,1,0,0,0,0
0.514753,0.577108,0.467358,0,0,0,0,1,0,0
0.512037,0.502709,0.340507,0,0,0,0,1,0,0
0.419432,0.475441,0.354397,0,0,0,0,1,0,0
0.765781,0.134416,0.338146,1,0,0,0,0,0,0
0.5095,0.569237,0.287059,0,0,0,0,1,0,0
0.726945,0.220228,0.275501,1,0,0,0,0,0,0
0.302458,0.688906,0.730176,0,0,0,1,0,0,0
0.512608,0.548122,0.257263,0,0,0,0,1,0,0
0.613319,0.389033,0.219534,1,0,0,0,0,0,0
0.146462,0.668067,0.716728,0,0,0,1,0,0,0
0.592653,0.686028,0.685701,0,1,1,0,0,0,0
0.666581,0.248347,0.279733,1,0,0,0,0,0,0
0.666112,0.782236,0.573269,0,1,1,0,0,0,0
0.614012,0.244879,0.284512,1,0,0,0,0,0,0
0.403281,0.571555,0.261228,0,0,0,0,1,0,0
0.657273,0.190341,0.156172,1,0,0,0,0,0,0
0.637568,0.782163,0.561564,0,1,1,0,0,0,0
0.676468,0.744834,0.688335,0,1,1,0,0,0,0
0.436398,0.59686,0.318862,0,0,0,0,1,0,0
0.641216,0.782706,0.629118,0,1,1,0,0,0,0
0.622611,0.247652,0.284681,1,0,0,0,0,0,0
0.562209,0.74689,0.595084,0,1,1,0,0,0,0
0.403587,0.635065,0.743759,0,0,0,1,0,0,0
0.340714,0.645101,0.725484,0,0,0,1,0,0,0
0.553447,0.706679,0.745362,0,1,0,0,0,0,0
0.386006,0.642481,0.717474,0,0,0,1,0,0,0
0.627655,0.242323,0.284203,1,0,0,0,0,0,0
0.356136,0.632368,0.674219,0,0,0,1,0,0,0
0.593403,0.184113,0.211605,1,0,0,0,0,0,0
0.615505,0.793605,0.575863,0,1,1,0,0,0,0
0.631427,0.233313,0.283318,1,0,0,0,0,0,0
0.7524,0.77393,0.579883,0,1,1,0,0,0,0
0.232785,0.648203,0.649539,0,0,0,1,0,0,0
0.740513,0.721967,0.529354,0,1,1,0,0,0,0
0.64484,0.221291,0.304055,1,0,0,0,0,0,0
0.493833,0.762643,0.628515,0,1,1,0,0,0,0
0.440329,0.489752,0.321188,0,0,0,0,1,0,0
0.420847,0.64615,0.725066,0,0,0,1,0,0,0
0.648063,0.792338,0.562023,0,1,1,0,0,0,0
0.622239,0.227932,0.240026,1,0,0,0,0,0,0
0.483787,0.73317,0.648933,0,1,1,0,0,0,0
0.588993,0.841811,0.649012,0,1,1,0,0,0,0
0.512637,0.262995,0.33932,1,0,0,0,0,0,0
0.553953,0.564413,0.246521,0,0,0,0,1,0,0
0.572907,0.253035,0.245985,1,0,0,0,0,0,0
0.321251,0.567849,0.269625,0,0,0,0,1,0,0
0.656449,0.751958,0.594178,0,1,1,0,0,0,0
0.58495,0.160501,0.262346,1,0,0,0,0,0,0
0.621234,0.789039,0.574906,0,1,1,0,0,0,0
0.544752,0.609883,0.257695,0,0,0,0,1,0,0
0.620862,0.271301,0.296476,1,0,0,0,0,0,0
0.295125,0.711047,0.773116,0,0,0,1,0,0,0
0.687881,0.910868,0.532044,0,0,1,0,0,0,0
0.488328,0.909129,0.634216,0,1,1,0,0,0,0
0.565322,0.775381,0.668075,0,1,1,0,0,0,0
0.603564,0.774305,0.6532,0,1,1,0,0,0,0
0.692102,0.760182,0.681891,0,1,1,0,0,0,0
0.5478,0.568421,0.210219,0,0,0,0,1,0,0
0.338858,0.757454,0.846037,0,0,0,1,0,0,0
0.378922,0.758655,0.765999,0,0,0,1,0,0,0
0.508252,0.810596,0.679307,0,1,1,0,0,0,0
0.317478,0.734747,0.655074,0,0,0,1,0,0,0
0.680528,0.245531,0.28427,1,0,0,0,0,0,0
0.646078,0.816844,0.590986,0,1,1,0,0,0,0
0.637503,0.801571,0.581146,0,1,1,0,0,0,0
0.462014,0.502576,0.240467,0,0,0,0,1,0,0
0.51307,0.518236,0.258007,0,0,0,0,1,0,0
0.682426,0.73583,0.637426,0,1,1,0,0,0,0
0.601416,0.765011,0.654804,0,1,1,0,0,0,0
0.613679,0.690497,0.602662,0,1,1,0,0,0,0
0.507852,0.832749,0.462967,0,0,1,0,0,0,0
0.369619,0.699612,0.663622,0,0,0,1,0,0,0
0.70559,0.218259,0.280672,1,0,0,0,0,0,0
0.677215,0.653165,0.745506,0,1,0,0,0,0,0
0.577926,0.857808,0.58705,0,1,1,0,0,0,0
0.759692,0.848244,0.603911,0,1,1,0,0,0,0
0.503581,0.579824,0.265052,0,0,0,0,1,0,0
0.54719,0.870745,0.511805,0,1,1,0,0,0,0
0.439397,0.786295,0.5729,0,1,1,0,0,0,0
0.643796,0.593794,0.152775,0,0,0,0,1,0,0
0.690507,0.218021,0.288665,1,0,0,0,0,0,0
0.636396,0.250388,0.276369,1,0,0,0,0,0,0
0.619222,0.238561,0.282437,1,0,0,0,0,0,0
0.592333,0.587123,0.358742,0,0,0,0,1,0,0
0.590632,0.172995,0.404198,1,0,0,0,0,0,0
0.518092,0.827627,0.667371,0,1,1,0,0,0,0
0.522692,0.792493,0.548592,0,1,1,0,0,0,0
0.626196,0.775145,0.660487,0,1,1,0,0,0,0
0.504675,0.782136,0.682514,0,1,1,0,0,0,0
0.668277,0.791595,0.684843,0,1,1,0,0,0,0
0.651641,0.235924,0.281371,1,0,0,0,0,0,0
0.669356,0.695264,0.516247,0,1,1,0,0,0,0
0.764116,0.907923,0.499994,0,0,1,0,0,0,0
0.29341,0.634269,0.669437,0,0,0,1,0,0,0
0.339626,0.628927,0.717709,0,0,0,1,0,0,0
0.614954,0.900989,0.796417,0,1,0,0,0,0,0
0.591458,0.712375,0.560192,0,1,1,0,0,0,0
0.528454,0.444797,0.198711,0,0,0,0,1,0,0
0.576231,0.766504,0.575403,0,1,1,0,0,0,0
0.558654,0.735916,0.610142,0,1,1,0,0,0,0
0.566513,0.633591,0.312668,0,0,0,0,1,0,0
0.513731,0.804029,0.644971,0,1,1,0,0,0,0
0.604979,0.803337,0.567529,0,1,1,0,0,0,0
0.66228,0.363188,0.325608,1,0,0,0,0,0,0
0.590962,0.765627,0.662847,0,1,1,0,0,0,0
0.54855,0.628299,0.790285,0,1,0,0,0,0,0
0.529929,0.55126,0.282037,0,0,0,0,1,0,0
0.636503,0.810343,0.580434,0,1,1,0,0,0,0
0.713859,0.790697,0.717758,0,1,1,0,0,0,0
0.616777,0.255899,0.281776,1,0,0,0,0,0,0
0.486652,0.584782,0.757446,0,0,0,1,0,0,0
0.495059,0.572607,0.274414,0,0,0,0,1,0,0
0.521701,0.329397,0.161974,1,0,0,0,0,0,0
0.726611,0.275129,0.327453,1,0,0,0,0,0,0
0.586597,0.087553,0.364244,1,0,0,0,0,0,0
0.512272,0.744157,0.604068,0,1,1,0,0,0,0
0.534139,0.822556,0.832751,0,1,0,0,0,0,0
0.313971,0.694079,0.695263,0,0,0,1,0,0,0
0.622604,0.75773,0.553011,0,1,1,0,0,0,0
0.679808,0.833477,0.641154,0,1,1,0,0,0,0
0.329913,0.776688,0.799893,0,0,0,1,0,0,0
0.542729,0.860538,0.641477,0,1,1,0,0,0,0
0.618157,0.787056,0.648188,0,1,1,0,0,0,0
0.458958,0.556087,0.32629,0,0,0,0,1,0,0
0.59443,0.764186,0.658596,0,1,1,0,0,0,0
0.220128,0.592462,0.699243,0,0,0,1,0,0,0
0.641191,0.781203,0.560515,0,1,1,0,0,0,0
0.289644,0.658082,0.713397,0,0,0,1,0,0,0
0.678467,0.693235,0.636107,0,1,1,0,0,0,0
0.26973,0.652521,0.723262,0,0,0,1,0,0,0
0.647439,0.788838,0.569662,0,1,1,0,0,0,0
0.561873,0.716988,0.485527,0,1,1,0,0,0,0
0.606134,0.788848,0.628662,0,1,1,0,0,0,0
0.647383,0.788959,0.574234,0,1,1,0,0,0,0
0.368807,0.647954,0.389616,0,0,0,0,1,0,0
0.497875,0.571318,0.28698,0,0,0,0,1,0,0
0.256149,0.659096,0.697858,0,0,0,1,0,0,0
0.243344,0.646762,0.717375,0,0,0,1,0,0,0
0.794913,0.239311,0.276219,1,0,0,0,0,0,0
0.754359,0.854833,0.648842,0,1,1,0,0,0,0
0.691396,0.726481,0.662347,0,1,1,0,0,0,0
0.527799,0.564856,0.287017,0,0,0,0,1,0,0
0.666968,0.189536,0.261727,1,0,0,0,0,0,0
0.633004,0.578346,0.239078,0,0,0,0,1,0,0
0.270539,0.711177,0.677367,0,0,0,1,0,0,0
0.725464,0.659062,0.507464,0,0,1,0,0,0,0
0.657353,0.676167,0.725278,0,1,1,0,0,0,0
0.537498,0.212547,0.284705,1,0,0,0,0,0,0
0.545864,0.879494,0.607112,0,1,1,0,0,0,0
0.547762,0.754053,0.632718,0,1,1,0,0,0,0
0.214568,0.645604,0.734071,0,0,0,1,0,0,0
0.811578,0.26224,0.262531,1,0,0,0,0,0,0
0.62723,0.767659,0.655718,0,1,1,0,0,0,0
0.729025,0.752001,0.550785,0,1,1,0,0,0,0
0.682784,0.231043,0.332777,1,0,0,0,0,0,0
0.255921,0.620997,0.571632,0,0,0,1,0,0,0
0.677262,0.233661,0.186092,1,0,0,0,0,0,0
0.619015,0.812114,0.475355,0,1,1,0,0,0,0
0.29982,0.66795,0.735376,0,0,0,1,0,0,0
0.624572,0.669229,0.57181,0,1,1,0,0,0,0
0.275967,0.7554,0.749955,0,0,0,1,0,0,0
0.616971,0.742402,0.60223,0,1,1,0,0,0,0
0.635588,0.78837,0.568812,0,1,1,0,0,0,0
0.452499,0.21559,0.180735,1,0,0,0,0,0,0
0.484082,0.71183,0.58393,0,1,1,0,0,0,0
0.350437,0.820712,0.749889,0,0,0,1,0,0,0
0.450411,0.253833,0.309202,1,0,0,0,0,0,0
0.163195,0.656895,0.707651,0,0,0,1,0,0,0
0.427439,0.615641,0.329837,0,0,0,0,1,0,0
0.25174,0.627902,0.726248,0,0,0,1,0,0,0
0.61455,0.627653,0.798608,0,1,0,0,0,0,0
0.618531,0.239543,0.284323,1,0,0,0,0,0,0
0.614622,0.236702,0.282806,1,0,0,0,0,0,0
0.66434,0.790226,0.632755,0,1,1,0,0,0,0
0.425184,0.495265,0.352029,0,0,0,0,1,0,0
0.581647,0.759769,0.653977,0,1,1,0,0,0,0
0.576828,0.282334,0.325337,1,0,0,0,0,0,0
0.664723,0.85782,0.481596,0,0,1,0,0,0,0
0.618703,0.818308,0.595877,0,1,1,0,0,0,0
0.610396,0.343325,0.249802,1,0,0,0,0,0,0
0.525041,0.728188,0.300411,0,0,0,0,1,0,0
0.637943,0.171875,0.273991,1,0,0,0,0,0,0
0.699477,0.320444,0.438821,1,0,0,0,0,0,0
0.571603,0.618141,0.581718,0,1,1,0,0,0,0
0.398988,0.527455,0.203377,0,0,0,0,1,0,0
0.656784,0.727357,0.648652,0,1,1,0,0,0,0
0.66313,0.784925,0.650295,0,1,1,0,0,0,0
0.134957,0.630755,0.703917,0,0,0,1,0,0,0
0.612186,0.854825,0.756456,0,1,1,0,0,0,0
0.374454,0.659095,0.794868,0,0,0,1,0,0,0
0.825746,0.786194,0.57398,0,0,1,0,0,0,0
0.696342,0.197475,0.204021,1,0,0,0,0,0,0
0.511584,0.555307,0.33104,0,0,0,0,1,0,0
0.529798,0.433121,0.240537,0,0,0,0,1,0,0
0.44152,0.493802,0.259902,0,0,0,0,1,0,0
0.405124,0.648661,0.131395,0,0,0,0,1,0,0
0.623021,0.65731,0.731504,0,1,0,0,0,0,0
0.619348,0.818264,0.834538,0,1,0,0,0,0,0
0.692285,0.7918,0.630506,0,1,1,0,0,0,0
0.720834,0.225238,0.2924,1,0,0,0,0,0,0
0.728433,0.245558,0.29084,1,0,0,0,0,0,0
0.502578,0.603816,0.299578,0,0,0,0,1,0,0
0.749791,0.73726,0.586911,0,1,1,0,0,0,0
0.559504,0.784121,0.556141,0,1,1,0,0,0,0
0.62749,0.788809,0.568004,0,1,1,0,0,0,0
0.587819,0.691929,0.610813,0,1,1,0,0,0,0
0.638623,0.239608,0.279954,1,0,0,0,0,0,0
0.599002,0.825827,0.649421,0,1,1,0,0,0,0
0.599809,0.684632,0.693277,0,1,1,0,0,0,0
0.677643,0.298276,0.37632,1,0,0,0,0,0,0
0.662456,0.558744,0.194383,0,0,0,0,1,0,0
0.647038,0.259552,0.307952,1,0,0,0,0,0,0
0.491383,0.555759,0.285023,0,0,0,0,1,0,0
0.696332,0.967921,0.563882,0,0,1,0,0,0,0
0.610656,0.651657,0.770356,0,1,0,0,0,0,0
0.709966,0.218495,0.248566,1,0,0,0,0,0,0
0.77249,0.725074,0.549632,0,0,1,0,0,0,0
0.487935,0.813154,0.546755,0,1,1,0,0,0,0
0.60549,0.788935,0.566882,0,1,1,0,0,0,0
0.64746,0.26364,0.317799,1,0,0,0,0,0,0
0.62853,0.784015,0.566284,0,1,1,0,0,0,0
0.310926,0.65488,0.728811,0,0,0,1,0,0,0
0.550928,0.153624,0.159077,1,0,0,0,0,0,0
0.618362,0.291879,0.383412,1,0,0,0,0,0,0
0.747197,0.103321,0.255105,1,0,0,0,0,0,0
0.268843,0.697435,0.732849,0,0,0,1,0,0,0
0.657662,0.68274,0.329282,0,0,0,0,1,0,0
0.797772,0.830105,0.600058,0,0,1,0,0,0,0
0.659287,0.802681,0.569828,0,1,1,0,0,0,0
0.370892,0.668732,0.697889,0,0,0,1,0,0,0
0.613412,0.783818,0.569361,0,1,1,0,0,0,0
0.385091,0.652385,0.342016,0,0,0,0,1,0,0
0.469833,0.568907,0.317195,0,0,0,0,1,0,0
0.598534,0.602907,0.672532,0,1,0,0,0,0,0
0.495276,0.909881,0.565561,0,1,1,0,0,0,0
0.189889,0.727419,0.692863,0,0,0,1,0,0,0
0.567973,0.814667,0.604639,0,1,1,0,0,0,0
0.33242,0.659062,0.721604,0,0,0,1,0,0,0
0.599006,0.156288,0.25266,1,0,0,0,0,0,0
0.776098,0.800969,0.582042,0,1,1,0,0,0,0
0.668493,0.79324,0.776891,0,1,0,0,0,0,0
0.152286,0.66173,0.728538,0,0,0,1,0,0,0
0.663366,0.726305,0.580059,0,1,1,0,0,0,0
0.401715,0.584356,0.691731,0,0,0,1,0,0,0
0.320771,0.647762,0.721071,0,0,0,1,0,0,0
0.591112,0.793344,0.649189,0,1,1,0,0,0,0
0.496898,0.807058,0.644415,0,1,1,0,0,0,0
0.496649,0.774162,0.664382,0,1,1,0,0,0,0
0.595198,0.833624,0.579604,0,1,1,0,0,0,0
0.581802,0.773942,0.683439,0,1,1,0,0,0,0
0.547707,0.794071,0.555168,0,1,1,0,0,0,0
0.814167,0.769668,0.541299,0,0,1,0,0,0,0
0.470899,0.578676,0.219803,0,0,0,0,1,0,0
0.428901,0.628241,0.703327,0,0,0,1,0,0,0
0.560219,0.248022,0.283907,1,0,0,0,0,0,0
0.74893,0.705747,0.596713,0,1,1,0,0,0,0
0.613878,0.787262,0.570324,0,1,1,0,0,0,0
0.617266,0.840414,0.608102,0,1,1,0,0,0,0
0.403874,0.577747,0.309542,0,0,0,0,1,0,0
0.421476,0.590356,0.211079,0,0,0,0,1,0,0
0.430173,0.653026,0.72081,0,0,0,1,0,0,0
0.582923,0.763263,0.679828,0,1,1,0,0,0,0
0.722651,0.247414,0.252775,1,0,0,0,0,0,0
0.581238,0.247579,0.302465,1,0,0,0,0,0,0
0.564166,0.807812,0.573008,0,1,1,0,0,0,0
0.481553,0.572525,0.302971,0,0,0,0,1,0,0
0.622326,0.840281,0.678938,0,1,1,0,0,0,0
0.637063,0.257004,0.323308,1,0,0,0,0,0,0
0.532749,0.784239,0.625674,0,1,1,0,0,0,0
0.575973,0.743572,0.608867,0,1,1,0,0,0,0
0.650239,0.830023,0.646241,0,1,1,0,0,0,0
0.609046,0.815349,0.578081,0,1,1,0,0,0,0
0.214566,0.664915,0.744254,0,0,0,1,0,0,0
0.743439,0.647532,0.56637,0,0,1,0,0,0,0
0.626628,0.7882,0.568492,0,1,1,0,0,0,0
0.226758,0.738076,0.674066,0,0,0,1,0,0,0
0.493426,0.674908,0.323967,0,0,0,0,1,0,0
0.453234,0.545354,0.359442,0,0,0,0,1,0,0
0.622538,0.227404,0.301552,1,0,0,0,0,0,0
0.541075,0.293814,0.147635,1,0,0,0,0,0,0
0.582013,0.767224,0.568954,0,1,1,0,0,0,0
0.626231,0.78929,0.567921,0,1,1,0,0,0,0
0.594826,0.660692,0.538,0,1,1,0,0,0,0
0.582917,0.760826,0.659888,0,1,1,0,0,0,0
0.660924,0.788237,0.56923,0,1,1,0,0,0,0
0.290615,0.682132,0.736261,0,0,0,1,0,0,0
0.727913,0.73703,0.793534,0,1,0,0,0,0,0
0.784609,0.82288,0.657028,0,1,1,0,0,0,0
0.286711,0.60165,0.623438,0,0,0,1,0,0,0
0.636096,0.780987,0.57532,0,1,1,0,0,0,0
0.485414,0.66509,0.722419,0,1,0,1,0,0,0
0.581477,0.760647,0.675685,0,1,1,0,0,0,0
0.574056,0.762881,0.65806,0,1,1,0,0,0,0
0.642076,0.770932,0.580328,0,1,1,0,0,0,0
0.473495,0.457677,0.378404,0,0,0,0,1,0,0
0.498566,0.639223,0.741091,0,1,0,1,0,0,0
0.73885,0.247026,0.28262,1,0,0,0,0,0,0
0.691325,0.804053,0.559306,0,1,1,0,0,0,0
0.489044,0.805946,0.614809,0,1,1,0,0,0,0
0.672541,0.874061,0.47415,0,0,1,0,0,0,0
0.493141,0.764846,0.533909,0,1,1,0,0,0,0
0.544701,0.213732,0.419294,1,0,0,0,0,0,0
0.475641,0.693624,0.538528,0,1,1,0,0,0,0
0.23975,0.77641,0.611857,0,0,0,1,0,0,0
0.675331,0.799462,0.574357,0,1,1,0,0,0,0
0.597569,0.251208,0.286834,1,0,0,0,0,0,0
0.52172,0.743803,0.607753,0,1,1,0,0,0,0
0.719341,0.663897,0.732377,0,1,0,0,0,0,0
0.319054,0.662017,0.711345,0,0,0,1,0,0,0
0.499788,0.581422,0.277925,0,0,0,0,1,0,0
0.605253,0.754888,0.648639,0,1,1,0,0,0,0
0.663906,0.181129,0.309948,1,0,0,0,0,0,0
0.612258,0.686217,0.624219,0,1,1,0,0,0,0
0.569732,0.736382,0.593789,0,1,1,0,0,0,0
0.293705,0.679001,0.724707,0,0,0,1,0,0,0
0.177478,0.65355,0.700621,0,0,0,1,0,0,0
0.385689,0.534163,0.296952,0,0,0,0,1,0,0
0.571465,0.921396,0.56219,0,1,1,0,0,0,0
0.787015,0.32394,0.333039,1,0,0,0,0,0,0
0.596501,0.768412,0.652874,0,1,1,0,0,0,0
0.546993,0.786087,0.617828,0,1,1,0,0,0,0
0.550006,0.28016,0.304166,1,0,0,0,0,0,0
0.458323,0.866487,0.69517,0,1,0,0,0,0,0
0.152787,0.584399,0.742476,0,0,0,1,0,0,0
0.565199,0.820209,0.74018,0,1,1,0,0,0,0
0.576665,0.614907,0.219731,0,0,0,0,1,0,0
0.695051,0.786973,0.46799,0,0,1,0,0,0,0
0.589225,0.56098,0.281609,0,0,0,0,1,0,0
0.518738,0.734639,0.661558,0,1,1,0,0,0,0
0.666744,0.861254,0.784467,0,1,0,0,0,0,0
0.412749,0.637021,0.767538,0,0,0,1,0,0,0
0.710775,0.899575,0.608342,0,1,1,0,0,0,0
0.501209,0.61138,0.3152,0,0,0,0,1,0,0
0.30894,0.656785,0.716214,0,0,0,1,0,0,0
0.401061,0.750515,0.653873,0,1,0,1,0,0,0
0.61435,0.63006,0.684589,0,1,1,0,0,0,0
0.428575,0.707757,0.601302,0,1,0,1,0,0,0
0.64533,0.730292,0.675448,0,1,1,0,0,0,0
0.559736,0.706397,0.551902,0,1,1,0,0,0,0
0.550273,0.769739,0.651378,0,1,1,0,0,0,0
0.524281,0.402088,0.236092,1,0,0,0,1,0,0
0.37235,0.654611,0.710416,0,0,0,1,0,0,0
0.440149,0.567782,0.328949,0,0,0,0,1,0,0
0.662884,0.367981,0.197406,1,0,0,0,0,0,0
0.640456,0.297714,0.157613,1,0,0,0,0,0,0
0.198813,0.612708,0.626434,0,0,0,1,0,0,0
0.572698,0.58076,0.272326,0,0,0,0,1,0,0
0.446976,0.594254,0.126378,0,0,0,0,1,0,0
0.728459,0.198043,0.231931,1,0,0,0,0,0,0
0.513165,0.776425,0.649281,0,1,1,0,0,0,0
0.15645,0.706991,0.636272,0,0,0,1,0,0,0
0.623666,0.242492,0.313597,1,0,0,0,0,0,0
0.434178,0.555826,0.774647,0,0,0,1,0,0,0
0.542899,0.575669,0.268176,0,0,0,0,1,0,0
0.144199,0.568403,0.705657,0,0,0,1,0,0,0
0.619951,0.249541,0.285368,1,0,0,0,0,0,0
0.453508,0.192915,0.315716,1,0,0,0,0,0,0
0.641941,0.263425,0.314372,1,0,0,0,0,0,0
0.685664,0.779667,0.56401,0,1,1,0,0,0,0
0.466062,0.840963,0.777774,0,1,0,0,0,0,0
0.300033,0.658851,0.705087,0,0,0,1,0,0,0
0.56136,0.787981,0.634924,0,1,1,0,0,0,0
0.612909,0.240347,0.278865,1,0,0,0,0,0,0
0.387896,0.53684,0.199811,0,0,0,0,1,0,0
0.761125,0.260554,0.326396,1,0,0,0,0,0,0
0.506367,0.818992,0.448612,0,0,1,0,0,0,0
0.635603,0.54849,0.261158,0,0,0,0,1,0,0
0.28024,0.696051,0.692069,0,0,0,1,0,0,0
0.510617,0.573185,0.284677,0,0,0,0,1,0,0
0.597757,0.761195,0.653921,0,1,1,0,0,0,0
0.570719,0.532139,0.251041,0,0,0,0,1,0,0
0.583442,0.792725,0.574965,0,1,1,0,0,0,0
0.615529,0.767435,0.559664,0,1,1,0,0,0,0
0.675451,0.215327,0.30106,1,0,0,0,0,0,0
0.354263,0.484669,0.649683,0,0,0,1,0,0,0
0.236881,0.643026,0.747672,0,0,0,1,0,0,0
0.762758,0.767937,0.669163,0,1,1,0,0,0,0
0.470928,0.555647,0.280086,0,0,0,0,1,0,0
0.684549,0.742847,0.660207,0,1,1,0,0,0,0
0.464864,0.536623,0.339212,0,0,0,0,1,0,0
0.389126,0.625342,0.798431,0,0,0,1,0,0,0
0.655651,0.261882,0.280502,1,0,0,0,0,0,0
0.599602,0.918834,0.56055,0,1,1,0,0,0,0
0.599099,0.767179,0.657847,0,1,1,0,0,0,0
0.43612,0.772498,0.657427,0,1,0,1,0,0,0
0.489796,0.80555,0.593209,0,1,1,0,0,0,0
0.577949,0.781378,0.455728,0,0,1,0,0,0,0
0.26383,0.664316,0.711106,0,0,0,1,0,0,0
0.330803,0.65758,0.723033,0,0,0,1,0,0,0
0.424918,0.439955,0.307253,0,0,0,0,1,0,0
0.626033,0.728735,0.448037,0,0,1,0,0,0,0
0.584404,0.796459,0.555437,0,1,1,0,0,0,0
0.596842,0.778563,0.647,0,1,1,0,0,0,0
0.594765,0.775987,0.588523,0,1,1,0,0,0,0
0.441265,0.825047,0.573661,0,1,1,0,0,0,0
0.450156,0.794364,0.607945,0,1,1,0,0,0,0
0.137101,0.620945,0.790654,0,0,0,1,0,0,0
0.573126,0.198172,0.306788,1,0,0,0,0,0,0
0.391386,0.741555,0.632103,0,0,0,1,0,0,0
0.747797,0.798582,0.722312,0,1,1,0,0,0,0
0.299385,0.673948,0.72648,0,0,0,1,0,0,0
0.340105,0.654993,0.784818,0,0,0,1,0,0,0
0.516538,0.536583,0.2969,0,0,0,0,1,0,0
0.592965,0.764093,0.657704,0,1,1,0,0,0,0
0.39353,0.463973,0.416279,0,0,0,0,1,0,0
0.682308,0.410455,0.299437,1,0,0,0,0,0,0
0.481523,0.547623,0.317004,0,0,0,0,1,0,0
0.681055,0.769044,0.707521,0,1,1,0,0,0,0
0.590898,0.797784,0.552778,0,1,1,0,0,0,0
0.638618,0.253153,0.187952,1,0,0,0,0,0,0
0.678274,0.858668,0.497829,0,1,1,0,0,0,0
0.621458,0.255041,0.297948,1,0,0,0,0,0,0
0.276395,0.759569,0.808032,0,0,0,1,0,0,0
0.52859,0.205975,0.262503,1,0,0,0,0,0,0
0.291663,0.662391,0.7062,0,0,0,1,0,0,0
0.646789,0.645494,0.587385,0,1,1,0,0,0,0
0.642075,0.187043,0.426916,1,0,0,0,0,0,0
0.46182,0.724398,0.66023,0,1,1,1,0,0,0
0.634468,0.24005,0.272309,1,0,0,0,0,0,0
0.647616,0.573016,0.287786,0,0,0,0,1,0,0
0.609137,0.802057,0.544721,0,1,1,0,0,0,0
0.649229,0.780789,0.641413,0,1,1,0,0,0,0
0.644221,0.924944,0.693219,0,1,1,0,0,0,0
0.643632,0.777134,0.675264,0,1,1,0,0,0,0
0.62286,0.603241,0.717936,0,1,0,0,0,0,0
0.528829,0.76685,0.685617,0,1,1,0,0,0,0
0.568278,0.664817,0.645346,0,1,1,0,0,0,0
0.365605,0.714597,0.664704,0,0,0,1,0,0,0
0.642478,0.179635,0.441467,1,0,0,0,0,0,0
0.661837,0.875566,0.504643,0,1,1,0,0,0,0
0.266825,0.697634,0.717549,0,0,0,1,0,0,0
0.538662,0.256296,0.288208,1,0,0,0,0,0,0
0.537134,0.262312,0.427033,1,0,0,0,0,0,0
0.714439,0.782693,0.563199,0,1,1,0,0,0,0
0.622877,0.784438,0.565596,0,1,1,0,0,0,0
0.710849,0.778112,0.64154,0,1,1,0,0,0,0
0.64834,0.85303,0.696561,0,1,1,0,0,0,0
0.481113,0.552358,0.455189,0,0,0,0,1,0,0
0.58363,0.72761,0.64012,0,1,1,0,0,0,0
0.388252,0.612006,0.878953,0,0,0,1,0,0,0
0.635887,0.611825,0.27731,0,0,0,0,1,0,0
0.637823,0.80165,0.673977,0,1,1,0,0,0,0
0.386573,0.652988,0.808326,0,0,0,1,0,0,0
0.513164,0.59216,0.295929,0,0,0,0,1,0,0
0.50938,0.594431,0.29267,0,0,0,0,1,0,0
0.568461,0.760846,0.657178,0,1,1,0,0,0,0
0.625742,0.741055,0.669854,0,1,1,0,0,0,0
0.618417,0.803451,0.586099,0,1,1,0,0,0,0
0.536385,0.580221,0.291065,0,0,0,0,1,0,0
0.275823,0.653754,0.697478,0,0,0,1,0,0,0
0.498448,0.57027,0.288283,0,0,0,0,1,0,0
0.701761,0.251852,0.313715,1,0,0,0,0,0,0
0.303031,0.652885,0.708451,0,0,0,1,0,0,0
0.32043,0.663611,0.709525,0,0,0,1,0,0,0
0.327172,0.533211,0.740555,0,0,0,1,0,0,0
0.185564,0.653785,0.675966,0,0,0,1,0,0,0
0.163359,0.606485,0.686894,0,0,0,1,0,0,0
0.572859,0.868786,0.520727,0,1,1,0,0,0,0
0.714057,0.767679,0.639227,0,1,1,0,0,0,0
