@relation 'MOA: -C 5'

@attribute a_5 numeric
@attribute a_6 numeric
@attribute class0- {0,1}
@attribute class1- {0,1}
@attribute class2- {0,1}
@attribute class3- {0,1}
@attribute class4- {0,1}

@data
0.814608,0.693564,0,1,1,0,0
0.703051,0.718124,0,1,1,0,0
0.719794,0.596682,0,1,1,0,0
0.4864,0.555998,1,0,0,0,0
0.608363,0.481534,1,0,1,0,0
0.808914,0.714137,0,1,1,0,0
0.536268,0.765145,1,0,0,0,0
0.640035,0.821478,0,1,0,0,0
0.514432,0.631707,1,0,0,0,0
0.785064,0.672649,0,1,1,0,0
0.704015,0.676029,0,1,1,0,0
0.473958,0.660909,1,0,0,0,0
0.485972,0.607275,1,0,0,0,0
0.736755,0.656519,0,1,1,0,0
0.905528,0.812882,0,1,0,0,0
0.74248,0.660642,0,1,1,0,0
0.759263,0.905877,0,1,0,0,0
0.474921,0.567193,1,0,0,0,0
0.446375,0.541105,1,0,0,0,0
0.570856,0.591046,1,0,1,0,0
0.692103,0.593375,1,1,1,0,0
0.704363,0.792144,0,1,1,0,0
0.672637,0.64331,1,1,1,0,0
0.930864,0.722355,0,1,0,0,0
0.841474,0.798622,0,1,1,0,0
0.697439,0.548521,0,1,1,0,0
0.823965,0.617087,0,1,1,0,0
0.683478,0.73909,0,1,1,0,0
0.669549,0.78168,0,1,1,0,0
0.734821,0.863762,0,1,0,0,0
0.900911,0.557468,0,0,1,0,0
0.460071,0.560089,1,0,0,0,0
0.407642,0.590686,1,0,0,0,0
0.67675,0.580125,1,1,1,0,0
0.69858,0.835591,0,1,0,0,0
0.88369,0.571347,0,1,1,0,0
0.781452,0.779274,0,1,1,0,0
0.80791,0.760597,0,1,1,0,0
0.713336,0.795972,0,1,1,0,0
0.559062,0.771868,1,0,0,0,0
0.678937,0.662982,1,1,1,0,0
0.491758,0.604245,1,0,0,0,0
0.798065,0.705322,0,1,1,0,0
0.674435,0.679561,1,1,1,0,0
0.81566,0.715086,0,1,1,0,0
0.729203,0.632321,0,1,1,0,0
0.580893,0.53847,1,0,1,0,0
0.336559,0.523364,1,0,0,0,0
0.647163,0.867142,0,1,0,0,0
0.761449,0.454609,0,0,1,0,0
0.87958,0.538872,0,0,1,0,0
0.556589,0.738089,1,0,0,0,0
0.723183,0.62026,0,1,1,0,0
0.719837,0.751696,0,1,1,0,0
0.73289,0.698215,0,1,1,0,0
0.739388,0.594439,0,1,1,0,0
0.480905,0.637373,1,0,0,0,0
0.554269,0.723796,1,0,0,0,0
0.814641,0.728016,0,1,1,0,0
0.866161,0.493088,0,0,1,0,0
0.781292,0.786821,0,1,1,0,0
0.668818,0.827955,0,1,0,0,0
0.659687,0.561942,1,1,1,0,0
0.771138,0.637751,0,1,1,0,0
0.642241,0.54559,1,0,1,0,0
0.67002,0.813396,0,1,1,0,0
0.652986,0.76785,0,1,1,0,0
0.644678,0.56127,1,1,1,0,0
0.612223,0.60513,1,1,1,0,0
0.453091,0.593883,1,0,0,0,0
0.754663,0.729185,0,1,1,0,0
0.815142,0.5085,0,0,1,0,0
0.692484,0.761993,0,1,1,0,0
0.789959,0.723466,0,1,1,0,0
0.514264,0.620156,1,0,0,0,0
0.673558,0.611013,1,1,1,0,0
0.813277,0.690393,0,1,1,0,0
0.399379,0.613114,1,0,0,0,0
0.525578,0.641646,1,0,0,0,0
0.688016,0.774921,0,1,1,0,0
0.776392,0.725939,0,1,1,0,0
0.753981,0.718525,0,1,1,0,0
0.512695,0.51159,1,0,0,0,0
0.775752,0.701897,0,1,1,0,0
0.828184,0.612313,0,1,1,0,0
0.795699,0.519837,0,0,1,0,0
0.721852,0.642911,0,1,1,0,0
0.820923,0.638236,0,1,1,0,0
0.684019,0.573048,1,1,1,0,0
0.364885,0.503297,1,0,0,0,0
0.691276,0.60418,1,1,1,0,0
0.604051,0.549349,1,0,1,0,0
0.430467,0.57366,1,0,0,0,0
0.699913,0.81476,0,1,1,0,0
0.770442,0.529335,0,1,1,0,0
0.484888,0.63739,1,0,0,0,0
0.803642,0.467356,0,0,1,0,0
0.935048,0.613105,0,0,1,0,0
0.499403,0.613621,1,0,0,0,0
0.829632,0.724814,0,1,1,0,0
0.529871,0.772973,1,0,0,0,0
0.6814,0.705129,0,1,1,0,0
0.588844,0.646129,1,1,1,0,0
0.932124,0.801969,0,1,0,0,0
0.745383,0.715985,0,1,1,0,0
0.587518,0.688896,1,1,1,0,0
0.501678,0.612018,1,0,0,0,0
0.564375,0.7501,1,1,0,0,0
0.674796,0.839081,0,1,0,0,0
0.528396,0.712617,1,0,0,0,0
0.702201,0.655254,0,1,1,0,0
0.757381,0.676566,0,1,1,0,0
0.887255,0.59838,0,1,1,0,0
0.694435,0.748834,0,1,1,0,0
0.320149,0.600059,1,0,0,0,0
0.748217,0.721847,0,1,1,0,0
0.488334,0.608519,1,0,0,0,0
0.834471,0.700088,0,1,1,0,0
0.508956,0.718763,1,0,0,0,0
0.840133,0.689392,0,1,1,0,0
0.75035,0.84342,0,1,0,0,0
0.703353,0.537094,0,1,1,0,0
0.900166,0.77786,0,1,0,0,0
0.787172,0.766218,0,1,1,0,0
0.83147,0.559256,0,1,1,0,0
0.828159,0.821647,0,1,0,0,0
0.488657,0.645956,1,0,0,0,0
0.350219,0.525907,1,0,0,0,0
0.813438,0.734813,0,1,1,0,0
0.761632,0.717129,0,1,1,0,0
0.751391,0.711783,0,1,1,0,0
0.722507,0.622431,0,1,1,0,0
0.716116,0.603143,0,1,1,0,0
0.448893,0.439938,1,0,0,0,0
0.706013,0.571233,0,1,1,0,0
0.753635,0.718739,0,1,1,0,0
0.412167,0.648764,1,0,0,0,0
0.784586,0.836794,0,1,0,0,0
0.828814,0.635321,0,1,1,0,0
0.669482,0.868666,0,1,0,0,0
0.688072,0.758547,0,1,1,0,0
0.880874,0.498277,0,0,1,0,0
0.83972,0.625545,0,1,1,0,0
0.773492,0.708716,0,1,1,0,0
0.759212,0.752407,0,1,1,0,0
0.570153,0.683355,1,1,1,0,0
0.519309,0.596455,1,0,0,0,0
0.716061,0.517788,0,0,1,0,0
0.66349,0.736989,0,1,1,0,0
0.456635,0.642405,1,0,0,0,0
0.422376,0.661984,1,0,0,0,0
0.599476,0.68935,1,1,1,0,0
0.631385,0.709779,1,1,1,0,0
0.663789,0.744988,0,1,1,0,0
0.741615,0.637975,0,1,1,0,0
0.622916,0.683794,1,1,1,0,0
0.885742,0.682142,0,1,1,0,0
0.7008,0.635201,0,1,1,0,0
0.620119,0.60521,1,1,1,0,0
0.395267,0.603354,1,0,0,0,0
0.689801,0.595743,1,1,1,0,0
0.687094,0.68437,1,1,1,0,0
0.735928,0.630047,0,1,1,0,0
0.847879,0.801627,0,1,0,0,0
0.613858,0.588262,1,1,1,0,0
0.519132,0.609046,1,0,0,0,0
0.767247,0.729135,0,1,1,0,0
0.768436,0.807938,0,1,1,0,0
0.564192,0.712424,1,1,1,0,0
0.719144,0.650964,0,1,1,0,0
0.747695,0.767278,0,1,1,0,0
0.715653,0.660796,0,1,1,0,0
0.757101,0.597188,0,1,1,0,0
0.785171,0.838174,0,1,0,0,0
0.503083,0.609113,1,0,0,0,0
0.709464,0.819915,0,1,1,0,0
0.658101,0.711247,1,1,1,0,0
0.807329,0.709874,0,1,1,0,0
0.882012,0.716728,0,1,1,0,0
0.726511,0.605668,0,1,1,0,0
0.701972,0.466693,0,0,1,0,0
0.578729,0.54355,1,0,1,0,0
0.49911,0.532459,1,0,0,0,0
0.663644,0.622099,1,1,1,0,0
0.754046,0.72323,0,1,1,0,0
0.720158,0.741055,0,1,1,0,0
0.73326,0.633204,0,1,1,0,0
0.594413,0.689996,1,1,1,0,0
0.632784,0.742298,1,1,1,0,0
0.712496,0.658535,0,1,1,0,0
0.554228,0.621372,1,0,1,0,0
0.755697,0.720049,0,1,1,0,0
0.725943,0.609834,0,1,1,0,0
0.536119,0.59548,1,0,0,0,0
0.7309,0.68128,0,1,1,0,0
0.547087,0.604575,1,0,1,0,0
0.424885,0.697813,1,0,0,0,0
0.752833,0.685442,0,1,1,0,0
0.792175,0.584312,0,1,1,0,0
0.677796,0.576172,1,1,1,0,0
0.605519,0.605738,1,1,1,0,0
0.770383,0.533571,0,1,1,0,0
0.390092,0.616209,1,0,0,0,0
0.641551,0.720615,1,1,1,0,0
0.653901,0.551644,1,0,1,0,0
0.631319,0.791951,0,1,1,0,0
0.596967,0.76435,1,1,1,0,0
0.46952,0.434457,1,0,0,0,0
0.897478,0.711887,0,1,1,0,0
0.733415,0.815599,0,1,1,0,0
0.518962,0.534916,1,0,0,0,0
0.685523,0.45919,0,0,1,0,0
0.747654,0.67007,0,1,1,0,0
0.871349,0.855033,0,1,0,0,0
0.858322,0.620296,0,1,1,0,0
0.882852,0.722323,0,1,1,0,0
0.664516,0.852536,0,1,0,0,0
0.506499,0.576674,1,0,0,0,0
0.502213,0.503983,1,0,0,0,0
0.827603,0.821959,0,1,0,0,0
0.507897,0.616094,1,0,0,0,0
0.832473,0.628362,0,1,1,0,0
0.726022,0.505742,0,0,1,0,0
0.8007,0.801701,0,1,1,0,0
0.617895,0.730569,1,1,1,0,0
0.776785,0.751989,0,1,1,0,0
0.766977,0.788201,0,1,1,0,0
0.705987,0.651774,0,1,1,0,0
0.521638,0.611246,1,0,0,0,0
0.501917,0.611024,1,0,0,0,0
0.524235,0.561672,1,0,0,0,0
0.704035,0.734619,0,1,1,0,0
0.880546,0.723362,0,1,1,0,0
0.846892,0.762134,0,1,1,0,0
0.512352,0.604264,1,0,0,0,0
0.674295,0.792315,0,1,1,0,0
0.742099,0.542814,0,1,1,0,0
0.795547,0.525885,0,0,1,0,0
0.472291,0.597414,1,0,0,0,0
0.774918,0.760322,0,1,1,0,0
0.777553,0.762376,0,1,1,0,0
0.754757,0.616285,0,1,1,0,0
0.873212,0.717851,0,1,1,0,0
0.75977,0.536704,0,1,1,0,0
0.754136,0.670123,0,1,1,0,0
0.739982,0.832039,0,1,0,0,0
0.740174,0.723454,0,1,1,0,0
0.383145,0.559884,1,0,0,0,0
0.853354,0.6559,0,1,1,0,0
0.578983,0.541182,1,0,1,0,0
0.796663,0.703704,0,1,1,0,0
0.662194,0.550722,1,1,1,0,0
0.738922,0.631722,0,1,1,0,0
0.889867,0.535217,0,0,1,0,0
0.62291,0.534378,1,0,1,0,0
0.541425,0.680974,1,0,0,0,0
0.579899,0.570598,1,0,1,0,0
0.566619,0.628778,1,0,1,0,0
0.350967,0.518688,1,0,0,0,0
0.752989,0.715969,0,1,1,0,0
0.758855,0.721885,0,1,1,0,0
0.781687,0.549317,0,1,1,0,0
0.785131,0.6531,0,1,1,0,0
0.463656,0.611716,1,0,0,0,0
0.86517,0.624578,0,1,1,0,0
0.846502,0.642982,0,1,1,0,0
0.884533,0.629245,0,1,1,0,0
0.541848,0.681641,1,0,0,0,0
0.469497,0.705927,1,0,0,0,0
0.669778,0.606094,1,1,1,0,0
0.776678,0.762876,0,1,1,0,0
0.54539,0.576747,1,0,0,0,0
0.395595,0.572376,1,0,0,0,0
0.776685,0.74824,0,1,1,0,0
0.391861,0.542064,1,0,0,0,0
0.760452,0.716333,0,1,1,0,0
0.679016,0.795541,0,1,1,0,0
0.57715,0.535728,1,0,1,0,0
0.67193,0.752063,0,1,1,0,0
0.742032,0.708539,0,1,1,0,0
0.856823,0.637539,0,1,1,0,0
0.825561,0.645908,0,1,1,0,0
0.648774,0.781703,0,1,1,0,0
0.544878,0.618384,1,0,1,0,0
0.675621,0.779785,0,1,1,0,0
0.702051,0.770012,0,1,1,0,0
0.50815,0.620994,1,0,0,0,0
0.729475,0.70836,0,1,1,0,0
0.723398,0.741792,0,1,1,0,0
0.756889,0.719738,0,1,1,0,0
0.588283,0.601006,1,0,1,0,0
0.643938,0.760185,0,1,1,0,0
0.549534,0.734077,1,0,0,0,0
0.909905,0.785347,0,1,0,0,0
0.594308,0.594341,1,0,1,0,0
0.703536,0.662517,0,1,1,0,0
0.878059,0.666278,0,1,1,0,0
0.483719,0.692612,1,0,0,0,0
0.576117,0.727034,1,1,1,0,0
0.771207,0.69132,0,1,1,0,0
0.506278,0.550933,1,0,0,0,0
0.766172,0.745601,0,1,1,0,0
0.597924,0.489836,1,0,0,0,0
0.709413,0.865488,0,1,0,0,0
0.718621,0.601193,0,1,1,0,0
0.723463,0.614956,0,1,1,0,0
0.742528,0.766302,0,1,1,0,0
0.682422,0.610152,1,1,1,0,0
0.682124,0.687066,1,1,1,0,0
0.645811,0.646891,1,1,1,0,0
0.586816,0.624682,1,1,1,0,0
0.715288,0.851702,0,1,0,0,0
0.662901,0.789945,0,1,1,0,0
0.494588,0.772238,1,0,0,0,0
0.718771,0.739545,0,1,1,0,0
0.481931,0.59058,1,0,0,0,0
0.369236,0.732286,1,0,0,0,0
0.534957,0.514787,1,0,0,0,0
0.62046,0.694959,1,1,1,0,0
0.829192,0.610982,0,1,1,0,0
0.759406,0.597694,0,1,1,0,0
0.532953,0.642776,1,0,0,0,0
0.818239,0.900727,0,1,0,0,0
0.719359,0.747502,0,1,1,0,0
0.564205,0.46141,1,0,0,0,0
0.792812,0.654499,0,1,1,0,0
0.873753,0.816849,0,1,0,0,0
0.531153,0.527853,1,0,0,0,0
0.53641,0.644202,1,0,0,0,0
0.466929,0.627818,1,0,0,0,0
0.474637,0.689574,1,0,0,0,0
0.808229,0.63827,0,1,1,0,0
0.767659,0.874846,0,1,0,0,0
0.481027,0.634814,1,0,0,0,0
0.597689,0.653567,1,1,1,0,0
0.813498,0.778253,0,1,1,0,0
0.635412,0.51151,1,0,1,0,0
0.864575,0.558857,0,1,1,0,0
0.757315,0.641851,0,1,1,0,0
0.748486,0.598055,0,1,1,0,0
0.80449,0.617579,0,1,1,0,0
0.730526,0.659353,0,1,1,0,0
0.780576,0.700808,0,1,1,0,0
0.776581,0.753129,0,1,1,0,0
0.706989,0.545097,0,1,1,0,0
0.875465,0.554885,0,0,1,0,0
0.802449,0.67417,0,1,1,0,0
0.849879,0.550897,0,1,1,0,0
0.619441,0.604809,1,1,1,0,0
0.732291,0.712871,0,1,1,0,0
0.766987,0.623014,0,1,1,0,0
0.604627,0.778981,1,1,0,0,0
0.489878,0.593653,1,0,0,0,0
0.545479,0.511554,1,0,0,0,0
0.72521,0.640779,0,1,1,0,0
0.620277,0.63714,1,1,1,0,0
0.517848,0.469673,1,0,0,0,0
0.599671,0.733449,1,1,1,0,0
0.716452,0.613596,0,1,1,0,0
0.635778,0.799225,0,1,1,0,0
0.651305,0.677825,1,1,1,0,0
0.506656,0.622475,1,0,0,0,0
0.667446,0.613459,1,1,1,0,0
0.886367,0.85862,0,1,0,0,0
0.899597,0.517505,0,0,1,0,0
0.457119,0.658076,1,0,0,0,0
0.77817,0.742296,0,1,1,0,0
0.495615,0.635077,1,0,0,0,0
0.691512,0.710557,0,1,1,0,0
0.703772,0.650871,0,1,1,0,0
0.827669,0.510953,0,0,1,0,0
0.572558,0.488561,1,0,0,0,0
0.644978,0.712089,1,1,1,0,0
0.496386,0.69597,1,0,0,0,0
0.421626,0.716834,1,0,0,0,0
0.758319,0.803143,0,1,1,0,0
0.658777,0.774359,0,1,1,0,0
0.84825,0.628104,0,1,1,0,0
0.494035,0.648772,1,0,0,0,0
0.553441,0.667182,1,0,1,0,0
0.363608,0.570557,1,0,0,0,0
0.847444,0.741031,0,1,1,0,0
0.674793,0.706151,1,1,1,0,0
0.456999,0.54961,1,0,0,0,0
0.749539,0.623929,0,1,1,0,0
0.759361,0.739975,0,1,1,0,0
0.863659,0.762197,0,1,1,0,0
0.893455,0.721971,0,1,1,0,0
0.767708,0.724531,0,1,1,0,0
0.671619,0.475329,0,0,1,0,0
0.432841,0.656432,1,0,0,0,0
0.629206,0.475094,1,0,1,0,0
0.504427,0.619272,1,0,0,0,0
0.741526,0.702698,0,1,1,0,0
0.692426,0.715109,0,1,1,0,0
0.825867,0.678701,0,1,1,0,0
0.880099,0.552866,0,0,1,0,0
0.884326,0.550672,0,0,1,0,0
0.790926,0.775414,0,1,1,0,0
0.774331,0.723672,0,1,1,0,0
0.779468,0.841421,0,1,0,0,0
0.649679,0.625215,1,1,1,0,0
0.835466,0.738962,0,1,1,0,0
0.503172,0.614026,1,0,0,0,0
0.678346,0.761823,0,1,1,0,0
0.790424,0.608221,0,1,1,0,0
0.806036,0.809941,0,1,1,0,0
0.828012,0.649596,0,1,1,0,0
0.932632,0.604447,0,0,1,0,0
0.917008,0.564315,0,0,1,0,0
0.684155,0.625227,1,1,1,0,0
0.764788,0.734016,0,1,1,0,0
0.761843,0.797699,0,1,1,0,0
0.31077,0.632452,1,0,0,0,0
0.444245,0.580758,1,0,0,0,0
0.73917,0.77467,0,1,1,0,0
0.500619,0.417682,1,0,0,0,0
0.583257,0.745524,1,1,1,0,0
0.711355,0.838385,0,1,0,0,0
0.63481,0.537114,1,0,1,0,0
0.744902,0.910891,0,1,0,0,0
0.567149,0.789449,1,0,0,0,0
0.74499,0.633715,0,1,1,0,0
0.823534,0.569687,0,1,1,0,0
0.707411,0.742175,0,1,1,0,0
0.625743,0.670892,1,1,1,0,0
0.514276,0.566246,1,0,0,0,0
0.732112,0.737151,0,1,1,0,0
0.589533,0.639837,1,1,1,0,0
0.793928,0.759471,0,1,1,0,0
0.581027,0.736425,1,1,1,0,0
0.440701,0.526397,1,0,0,0,0
0.353983,0.71162,1,0,0,0,0
0.634833,0.800842,0,1,1,0,0
0.758469,0.657949,0,1,1,0,0
0.85515,0.749928,0,1,1,0,0
0.771545,0.757212,0,1,1,0,0
0.359502,0.541654,1,0,0,0,0
0.586586,0.691165,1,1,1,0,0
0.735762,0.628763,0,1,1,0,0
0.715644,0.587772,0,1,1,0,0
0.646102,0.714208,1,1,1,0,0
0.850304,0.757539,0,1,1,0,0
0.422043,0.47836,1,0,0,0,0
0.73466,0.651327,0,1,1,0,0
0.821367,0.714132,0,1,1,0,0
0.851473,0.613426,0,1,1,0,0
0.733315,0.619689,0,1,1,0,0
0.621366,0.627652,1,1,1,0,0
0.639777,0.756628,1,1,1,0,0
0.714443,0.642678,0,1,1,0,0
0.464772,0.641512,1,0,0,0,0
0.697003,0.633862,1,1,1,0,0
0.524246,0.610146,1,0,0,0,0
0.758513,0.676714,0,1,1,0,0
0.520793,0.593334,1,0,0,0,0
0.726167,0.736493,0,1,1,0,0
0.663687,0.557895,1,1,1,0,0
0.568461,0.650721,1,0,1,0,0
0.446053,0.705906,1,0,0,0,0
0.745717,0.620497,0,1,1,0,0
0.749883,0.721695,0,1,1,0,0
0.530926,0.597158,1,0,0,0,0
0.915329,0.6286,0,1,1,0,0
0.689528,0.565783,1,1,1,0,0
0.60709,0.756566,1,1,1,0,0
0.660451,0.694795,1,1,1,0,0
0.718071,0.591709,0,1,1,0,0
0.579209,0.657641,1,1,1,0,0
0.529525,0.633658,1,0,0,0,0
0.73136,0.566021,0,1,1,0,0
0.489184,0.627416,1,0,0,0,0
0.500299,0.603878,1,0,0,0,0
0.77206,0.582815,0,1,1,0,0
0.844467,0.754605,0,1,1,0,0
0.673508,0.640993,1,1,1,0,0
0.519655,0.535707,1,0,0,0,0
0.850144,0.78665,0,1,1,0,0
0.524291,0.561049,1,0,0,0,0
0.802052,0.650791,0,1,1,0,0
0.687067,0.651045,1,1,1,0,0
0.684461,0.70065,0,1,1,0,0
0.659696,0.759859,0,1,1,0,0
0.737822,0.604596,0,1,1,0,0
0.701156,0.620156,1,1,1,0,0
0.79184,0.911233,0,1,0,0,0
0.764962,0.7299,0,1,1,0,0
0.466656,0.537676,1,0,0,0,0
0.816165,0.838701,0,1,0,0,0
0.933398,0.67998,0,1,1,0,0
0.677378,0.707756,1,1,1,0,0
0.351552,0.51444,1,0,0,0,0
0.791357,0.75032,0,1,1,0,0
0.831202,0.797486,0,1,1,0,0
0.787436,0.664598,0,1,1,0,0
0.671533,0.471507,0,0,1,0,0
0.681783,0.713982,0,1,1,0,0
0.721791,0.792572,0,1,1,0,0
0.862186,0.716222,0,1,1,0,0
0.744313,0.619143,0,1,1,0,0
0.583653,0.670121,1,1,1,0,0
0.57915,0.731403,1,1,1,0,0
0.830936,0.821411,0,1,0,0,0
0.410603,0.699928,1,0,0,0,0
0.561198,0.710592,1,1,1,0,0
0.836296,0.751817,0,1,1,0,0
0.452404,0.490228,1,0,0,0,0
0.398215,0.562864,1,0,0,0,0
0.396983,0.748119,1,0,0,0,0
0.665881,0.753791,0,1,1,0,0
0.726291,0.645398,0,1,1,0,0
0.754148,0.739949,0,1,1,0,0
0.734305,0.606049,0,1,1,0,0
0.771678,0.599416,0,1,1,0,0
0.803773,0.700031,0,1,1,0,0
0.667001,0.767883,0,1,1,0,0
0.751734,0.618269,0,1,1,0,0
0.776298,0.767391,0,1,1,0,0
0.457715,0.611213,1,0,0,0,0
0.522166,0.574257,1,0,0,0,0
0.34945,0.695107,1,0,0,0,0
0.527142,0.609728,1,0,0,0,0
0.771049,0.592332,0,1,1,0,0
0.600813,0.626058,1,1,1,0,0
0.74994,0.602211,0,1,1,0,0
0.717662,0.883392,0,1,0,0,0
0.865094,0.865473,0,1,0,0,0
0.528566,0.631192,1,0,0,0,0
0.596093,0.659225,1,1,1,0,0
0.621962,0.589687,1,1,1,0,0
0.709161,0.452382,0,0,1,0,0
0.738573,0.631915,0,1,1,0,0
0.71283,0.637814,0,1,1,0,0
0.921395,0.728813,0,1,0,0,0
0.74034,0.7803,0,1,1,0,0
0.913118,0.846042,0,1,0,0,0
0.88182,0.774635,0,1,0,0,0
0.589409,0.635723,1,1,1,0,0
0.812564,0.51543,0,0,1,0,0
0.579982,0.621224,1,0,1,0,0
0.552629,0.672534,1,0,1,0,0
0.533713,0.672753,1,0,0,0,0
0.54127,0.451027,1,0,0,0,0
0.872617,0.745667,0,1,1,0,0
0.369766,0.59117,1,0,0,0,0
0.820909,0.705722,0,1,1,0,0
0.846595,0.65114,0,1,1,0,0
0.373719,0.515453,1,0,0,0,0
0.780266,0.523279,0,0,1,0,0
0.700377,0.643802,0,1,1,0,0
0.742416,0.567826,0,1,1,0,0
0.674324,0.521564,1,0,1,0,0
0.572077,0.642754,1,0,1,0,0
0.738829,0.626604,0,1,1,0,0
0.468707,0.547261,1,0,0,0,0
0.658816,0.880284,0,1,0,0,0
0.934958,0.692538,0,1,0,0,0
0.859098,0.474724,0,0,1,0,0
0.636879,0.725519,1,1,1,0,0
0.358311,0.563629,1,0,0,0,0
0.608737,0.598191,1,1,1,0,0
0.879719,0.663999,0,1,1,0,0
0.733038,0.633191,0,1,1,0,0
0.828665,0.678906,0,1,1,0,0
0.587416,0.509632,1,0,1,0,0
0.60487,0.597722,1,1,1,0,0
0.733171,0.627773,0,1,1,0,0
0.575203,0.706432,1,1,1,0,0
0.479237,0.746576,1,0,0,0,0
0.480735,0.550491,1,0,0,0,0
0.419625,0.643571,1,0,0,0,0
0.64231,0.633988,1,1,1,0,0
0.760741,0.717987,0,1,1,0,0
0.536952,0.693706,1,0,0,0,0
0.682131,0.529237,1,0,1,0,0
0.404839,0.502277,1,0,0,0,0
0.796135,0.708806,0,1,1,0,0
0.382035,0.685103,1,0,0,0,0
0.626165,0.756779,1,1,1,0,0
0.768225,0.575705,0,1,1,0,0
0.511841,0.606567,1,0,0,0,0
0.612356,0.506348,1,0,1,0,0
0.662118,0.726522,1,1,1,0,0
0.730176,0.627782,0,1,1,0,0
0.835797,0.695137,0,1,1,0,0
0.46356,0.554077,1,0,0,0,0
0.68514,0.554538,1,1,1,0,0
0.359435,0.636165,1,0,0,0,0
0.939284,0.707938,0,1,0,0,0
0.660326,0.685167,1,1,1,0,0
0.594689,0.573763,1,0,1,0,0
0.400093,0.49273,1,0,0,0,0
0.915484,0.673077,0,1,1,0,0
0.639325,0.756406,1,1,1,0,0
0.659652,0.792581,0,1,1,0,0
0.601081,0.760889,1,1,1,0,0
0.422697,0.563835,1,0,0,0,0
0.607606,0.518354,1,0,1,0,0
0.739712,0.625394,0,1,1,0,0
0.877788,0.771187,0,1,1,0,0
0.64051,0.564115,1,1,1,0,0
0.497173,0.662908,1,0,0,0,0
0.813633,0.651461,0,1,1,0,0
0.836946,0.660139,0,1,1,0,0
0.498556,0.609489,1,0,0,0,0
0.460014,0.694684,1,0,0,0,0
0.764825,0.72108,0,1,1,0,0
0.508674,0.63436,1,0,0,0,0
0.622066,0.615538,1,1,1,0,0
0.709996,0.679457,0,1,1,0,0
0.673118,0.587238,1,1,1,0,0
0.513069,0.543494,1,0,0,0,0
0.4426,0.578354,1,0,0,0,0
0.618271,0.64346,1,1,1,0,0
0.48251,0.640085,1,0,0,0,0
0.714444,0.864211,0,1,0,0,0
0.735728,0.759105,0,1,1,0,0
0.751475,0.636154,0,1,1,0,0
0.710494,0.72726,0,1,1,0,0
0.78101,0.862094,0,1,0,0,0
0.8304,0.790356,0,1,1,0,0
0.707999,0.602701,0,1,1,0,0
0.761433,0.711814,0,1,1,0,0
0.759965,0.733884,0,1,1,0,0
0.677972,0.746485,0,1,1,0,0
0.780977,0.583827,0,1,1,0,0
0.785686,0.716484,0,1,1,0,0
0.924042,0.582877,0,0,1,0,0
0.731862,0.533438,0,1,1,0,0
0.742451,0.7516,0,1,1,0,0
0.649949,0.717778,1,1,1,0,0
0.446548,0.467828,1,0,0,0,0
0.4391,0.437559,1,0,0,0,0
0.48014,0.651827,1,0,0,0,0
0.87609,0.539855,0,0,1,0,0
0.914057,0.763913,0,1,0,0,0
0.914262,0.77955,0,1,0,0,0
0.68392,0.701889,0,1,1,0,0
0.785615,0.582379,0,1,1,0,0
0.739173,0.631139,0,1,1,0,0
0.83194,0.568771,0,1,1,0,0
0.736891,0.724419,0,1,1,0,0
0.714245,0.707952,0,1,1,0,0
0.885411,0.592102,0,1,1,0,0
0.844939,0.527008,0,0,1,0,0
0.427239,0.705954,1,0,0,0,0
0.403339,0.744361,1,0,0,0,0
0.494413,0.565274,1,0,0,0,0
0.717877,0.44661,0,0,1,0,0
0.832992,0.744469,0,1,1,0,0
0.770502,0.686915,0,1,1,0,0
0.612456,0.770552,1,1,1,0,0
0.80192,0.667813,0,1,1,0,0
0.662525,0.652821,1,1,1,0,0
0.501438,0.572769,1,0,0,0,0
0.688844,0.778943,0,1,1,0,0
0.78141,0.675411,0,1,1,0,0
0.500903,0.610384,1,0,0,0,0
0.752963,0.725804,0,1,1,0,0
0.854932,0.601155,0,1,1,0,0
0.463701,0.493281,1,0,0,0,0
0.512104,0.469425,1,0,0,0,0
0.642442,0.542305,1,0,1,0,0
0.538806,0.554342,1,0,0,0,0
0.594703,0.735091,1,1,1,0,0
0.759238,0.535834,0,1,1,0,0
0.697869,0.611577,1,1,1,0,0
0.892082,0.730125,0,1,1,0,0
0.484554,0.60316,1,0,0,0,0
0.890958,0.604919,0,1,1,0,0
0.534808,0.621395,1,0,0,0,0
0.684716,0.652263,1,1,1,0,0
0.625185,0.586277,1,1,1,0,0
0.56682,0.709031,1,1,1,0,0
0.882774,0.818717,0,1,0,0,0
0.731329,0.620029,0,1,1,0,0
0.452178,0.420961,1,0,0,0,0
0.566405,0.70202,1,1,1,0,0
0.474603,0.594148,1,0,0,0,0
0.646347,0.722969,1,1,1,0,0
0.503318,0.61087,1,0,0,0,0
0.353432,0.619252,1,0,0,0,0
0.873648,0.630833,0,1,1,0,0
0.702094,0.671456,0,1,1,0,0
0.679964,0.667125,1,1,1,0,0
0.65176,0.600794,1,1,1,0,0
0.377245,0.667439,1,0,0,0,0
0.723039,0.724908,0,1,1,0,0
0.760923,0.884476,0,1,0,0,0
0.471364,0.619557,1,0,0,0,0
0.744242,0.81739,0,1,1,0,0
0.693566,0.893651,0,1,0,0,0
0.862364,0.813332,0,1,0,0,0
0.677337,0.686726,1,1,1,0,0
