@relation 'MOA: -C 7'

@attribute a_7 numeric
@attribute a_8 numeric
@attribute class0- {0,1}
@attribute class1- {0,1}
@attribute class2- {0,1}
@attribute class3- {0,1}
@attribute class4- {0,1}
@attribute class5- {0,1}
@attribute class6- {0,1}

@data
0.430995,0.543173,1,0,1,0,0,0,0
0.926228,0.834672,0,1,0,0,0,0,0
0.563187,0.62915,1,0,1,0,0,0,0
0.218709,0.287675,0,0,0,1,1,0,0
0.233489,0.285963,0,0,0,1,1,0,0
0.811855,0.728566,0,1,0,0,0,0,0
0.787428,0.873742,0,1,0,0,0,0,0
0.356557,0.309148,0,0,0,1,1,0,0
0.125269,0.269865,0,0,0,0,1,0,0
0.806707,0.754777,0,1,0,0,0,0,0
0.197752,0.29614,0,0,0,1,1,0,0
0.553481,0.618049,1,0,1,0,0,0,0
0.511055,0.481192,1,0,1,0,0,0,0
0.367396,0.285111,0,0,0,1,1,0,0
0.845173,0.775245,0,1,0,0,0,0,0
0.352421,0.31052,0,0,0,1,1,0,0
0.549652,0.722613,1,0,1,0,0,0,0
0.426748,0.670033,1,0,1,0,0,0,0
0.687262,0.687363,0,0,1,0,0,0,0
0.391473,0.453468,0,0,0,1,0,0,0
0.306474,0.182227,0,0,0,1,1,0,0
0.394805,0.66567,1,0,0,0,0,0,0
0.59993,0.598798,1,0,1,0,0,0,0
0.261673,0.441673,0,0,0,1,0,0,0
0.800129,0.691032,0,1,0,0,0,0,0
0.617592,0.532461,1,0,1,0,0,0,0
0.418285,0.612168,1,0,1,0,0,0,0
0.472043,0.602027,1,0,1,0,0,0,0
0.694632,0.621476,0,0,1,0,0,0,0
0.372806,0.404102,0,0,0,1,0,0,0
0.449836,0.694887,1,0,1,0,0,0,0
0.705497,0.53382,0,0,1,0,0,0,0
0.664985,0.564859,0,0,1,0,0,0,0
0.464208,0.583475,1,0,1,0,0,0,0
0.352158,0.314612,0,0,0,1,1,0,0
0.583514,0.686662,1,0,1,0,0,0,0
0.336028,0.305054,0,0,0,1,1,0,0
0.453655,0.602757,1,0,1,0,0,0,0
0.359208,0.315478,0,0,0,1,1,0,0
0.749973,0.793323,0,1,0,0,0,0,0
0.621182,0.544751,1,0,1,0,0,0,0
0.54699,0.600034,1,0,1,0,0,0,0
0.887615,0.803868,0,1,0,0,0,0,0
0.517434,0.470531,1,0,1,0,0,0,0
0.92708,0.805302,0,1,0,0,0,0,0
0.833385,0.855608,0,1,0,0,0,0,0
0.924099,0.889579,0,1,0,0,0,0,0
0.620382,0.629373,1,0,1,0,0,0,0
0.751222,0.684474,0,1,0,0,0,0,0
0.244183,0.254065,0,0,0,1,1,0,0
0.85696,0.696657,0,1,0,0,0,0,0
0.635945,0.621763,1,0,1,0,0,0,0
0.30409,0.175771,0,0,0,1,1,0,0
0.238775,0.288504,0,0,0,1,1,0,0
0.549483,0.70381,1,0,1,0,0,0,0
0.420776,0.702569,1,0,0,0,0,0,0
0.092375,0.28733,0,0,0,0,1,0,0
0.483438,0.624576,1,0,1,0,0,0,0
0.484548,0.517182,1,0,1,0,0,0,0
0.299788,0.152987,0,0,0,0,1,0,0
0.520582,0.505504,1,0,1,0,0,0,0
0.582002,0.706252,1,0,1,0,0,0,0
0.38278,0.419542,0,0,0,1,0,0,0
0.35166,0.319791,0,0,0,1,1,0,0
0.536524,0.672532,1,0,1,0,0,0,0
0.879134,0.85437,0,1,0,0,0,0,0
0.787928,0.813451,0,1,0,0,0,0,0
0.209495,0.272773,0,0,0,1,1,0,0
0.402073,0.512975,1,0,0,0,0,0,0
0.530454,0.656973,1,0,1,0,0,0,0
0.797461,0.835974,0,1,0,0,0,0,0
0.552197,0.607074,1,0,1,0,0,0,0
0.354339,0.343203,0,0,0,1,0,0,0
0.503829,0.62564,1,0,1,0,0,0,0
0.38943,0.590491,1,0,0,0,0,0,0
0.502238,0.612219,1,0,1,0,0,0,0
0.66607,0.678697,0,0,1,0,0,0,0
0.621689,0.685883,1,0,1,0,0,0,0
0.781434,0.842327,0,1,0,0,0,0,0
0.774888,0.76907,0,1,0,0,0,0,0
0.334173,0.400089,0,0,0,1,0,0,0
0.603199,0.676786,1,0,1,0,0,0,0
0.274038,0.143244,0,0,0,0,1,0,0
0.621063,0.690783,1,0,1,0,0,0,0
0.37892,0.274649,0,0,0,1,0,0,0
0.242941,0.208934,0,0,0,1,1,0,0
0.762863,0.803714,0,1,0,0,0,0,0
0.475251,0.282218,0,0,0,1,0,0,0
0.339347,0.347907,0,0,0,1,1,0,0
0.511902,0.709397,1,0,1,0,0,0,0
0.472482,0.478386,1,0,0,0,0,0,0
0.225224,0.332006,0,0,0,1,1,0,0
0.356308,0.311472,0,0,0,1,1,0,0
0.843322,0.788256,0,1,0,0,0,0,0
0.568559,0.621532,1,0,1,0,0,0,0
0.744832,0.894689,0,1,0,0,0,0,0
0.729837,0.808708,0,1,0,0,0,0,0
0.595842,0.575508,1,0,1,0,0,0,0
0.479056,0.604836,1,0,1,0,0,0,0
0.16019,0.206063,0,0,0,0,1,0,0
0.454958,0.615787,1,0,1,0,0,0,0
0.559229,0.605896,1,0,1,0,0,0,0
0.564774,0.587172,1,0,1,0,0,0,0
0.601078,0.674765,1,0,1,0,0,0,0
0.356329,0.244337,0,0,0,1,1,0,0
0.428939,0.477356,1,0,0,0,0,0,0
0.222858,0.26299,0,0,0,1,1,0,0
0.170622,0.257705,0,0,0,0,1,0,0
0.534515,0.688216,1,0,1,0,0,0,0
0.121803,0.32194,0,0,0,0,1,0,0
0.822628,0.778001,0,1,0,0,0,0,0
0.351753,0.282573,0,0,0,1,1,0,0
0.476142,0.684472,1,0,1,0,0,0,0
0.526966,0.541306,1,0,1,0,0,0,0
0.597791,0.607155,1,0,1,0,0,0,0
0.651842,0.79315,0,1,0,0,0,0,0
0.825635,0.877714,0,1,0,0,0,0,0
0.603045,0.656816,1,0,1,0,0,0,0
0.543874,0.745226,1,0,1,0,0,0,0
0.357931,0.375641,0,0,0,1,0,0,0
0.548829,0.588672,1,0,1,0,0,0,0
0.298279,0.253514,0,0,0,1,1,0,0
0.533957,0.597479,1,0,1,0,0,0,0
0.335464,0.325496,0,0,0,1,1,0,0
0.836818,0.722314,0,1,0,0,0,0,0
0.118796,0.168172,0,0,0,0,1,0,0
0.515537,0.542949,1,0,1,0,0,0,0
0.502292,0.611813,1,0,1,0,0,0,0
0.520233,0.575135,1,0,1,0,0,0,0
0.678612,0.725667,0,1,1,0,0,0,0
0.218508,0.19893,0,0,0,0,1,0,0
0.564397,0.58253,1,0,1,0,0,0,0
0.694539,0.70201,0,1,1,0,0,0,0
0.248687,0.389992,0,0,0,1,1,0,0
0.438969,0.243479,0,0,0,1,0,0,0
0.183223,0.274896,0,0,0,0,1,0,0
0.504519,0.605136,1,0,1,0,0,0,0
0.382735,0.270859,0,0,0,1,0,0,0
0.471305,0.63918,1,0,1,0,0,0,0
0.151642,0.338255,0,0,0,0,1,0,0
0.789115,0.844329,0,1,0,0,0,0,0
0.45025,0.530672,1,0,1,0,0,0,0
0.524474,0.749672,1,0,1,0,0,0,0
0.216912,0.264539,0,0,0,1,1,0,0
0.409603,0.388938,0,0,0,1,0,0,0
0.61361,0.524284,1,0,1,0,0,0,0
0.530442,0.468012,1,0,1,0,0,0,0
0.201086,0.294185,0,0,0,1,1,0,0
0.584234,0.482214,1,0,1,0,0,0,0
0.795066,0.835903,0,1,0,0,0,0,0
0.410855,0.511533,1,0,0,0,0,0,0
0.567476,0.630558,1,0,1,0,0,0,0
0.287183,0.362131,0,0,0,1,1,0,0
0.46579,0.655031,1,0,1,0,0,0,0
0.788306,0.822101,0,1,0,0,0,0,0
0.478797,0.519371,1,0,1,0,0,0,0
0.108388,0.385528,0,0,0,0,1,0,0
0.457159,0.630848,1,0,1,0,0,0,0
0.947121,0.850661,0,1,0,0,0,0,0
0.563106,0.55267,1,0,1,0,0,0,0
0.397509,0.289771,0,0,0,1,0,0,0
0.826207,0.911694,0,1,0,0,0,0,0
0.69208,0.599593,0,0,1,0,0,0,0
0.581912,0.733312,1,0,1,0,0,0,0
0.282715,0.354908,0,0,0,1,1,0,0
0.66806,0.540783,0,0,1,0,0,0,0
0.359815,0.2966,0,0,0,1,1,0,0
0.574791,0.491231,1,0,1,0,0,0,0
0.773428,0.926857,0,1,0,0,0,0,0
0.770287,0.725511,0,1,0,0,0,0,0
0.12511,0.314991,0,0,0,0,1,0,0
0.394026,0.578784,1,0,0,0,0,0,0
0.821397,0.890122,0,1,0,0,0,0,0
0.388228,0.578583,1,0,0,0,0,0,0
0.500894,0.591924,1,0,1,0,0,0,0
0.191995,0.2537,0,0,0,0,1,0,0
0.854948,0.935783,0,1,0,0,0,0,0
0.057462,0.241384,0,0,0,0,1,0,0
0.549924,0.740183,1,0,1,0,0,0,0
0.61598,0.701895,1,0,1,0,0,0,0
0.831741,0.800622,0,1,0,0,0,0,0
0.121727,0.13683,0,0,0,0,1,0,0
0.586651,0.707857,1,0,1,0,0,0,0
0.489372,0.357065,0,0,0,1,0,0,0
0.602982,0.583337,1,0,1,0,0,0,0
0.565635,0.60457,1,0,1,0,0,0,0
0.632845,0.473169,0,0,1,0,0,0,0
0.450472,0.602073,1,0,1,0,0,0,0
0.184813,0.185128,0,0,0,0,1,0,0
0.447813,0.302631,0,0,0,1,0,0,0
0.833748,0.877933,0,1,0,0,0,0,0
0.095877,0.297733,0,0,0,0,1,0,0
0.27495,0.295595,0,0,0,1,1,0,0
0.156147,0.256034,0,0,0,0,1,0,0
0.40503,0.234521,0,0,0,1,0,0,0
0.800385,0.926141,0,1,0,0,0,0,0
0.142313,0.186166,0,0,0,0,1,0,0
0.370237,0.323231,0,0,0,1,0,0,0
0.725849,0.693887,0,1,0,0,0,0,0
0.59724,0.738976,1,0,1,0,0,0,0
0.410359,0.58427,1,0,0,0,0,0,0
0.351013,0.331499,0,0,0,1,1,0,0
0.540585,0.563435,1,0,1,0,0,0,0
0.469969,0.557602,1,0,1,0,0,0,0
0.546663,0.561294,1,0,1,0,0,0,0
0.50279,0.611503,1,0,1,0,0,0,0
0.323838,0.27091,0,0,0,1,1,0,0
0.324065,0.288585,0,0,0,1,1,0,0
0.495884,0.585275,1,0,1,0,0,0,0
0.726401,0.802081,0,1,0,0,0,0,0
0.519031,0.522347,1,0,1,0,0,0,0
0.573788,0.545946,1,0,1,0,0,0,0
0.339282,0.237209,0,0,0,1,1,0,0
0.228538,0.246419,0,0,0,1,1,0,0
0.49581,0.284822,0,0,0,1,0,0,0
0.082831,0.20722,0,0,0,0,1,0,0
0.521823,0.588405,1,0,1,0,0,0,0
0.587639,0.632238,1,0,1,0,0,0,0
0.776672,0.836324,0,1,0,0,0,0,0
0.325609,0.342463,0,0,0,1,1,0,0
0.427611,0.683495,1,0,1,0,0,0,0
0.496259,0.608576,1,0,1,0,0,0,0
0.837353,0.970793,0,1,0,0,0,0,0
0.688785,0.618442,0,0,1,0,0,0,0
0.216391,0.267669,0,0,0,1,1,0,0
0.469848,0.682135,1,0,1,0,0,0,0
0.503063,0.611833,1,0,1,0,0,0,0
0.595733,0.710213,1,0,1,0,0,0,0
0.162456,0.287127,0,0,0,0,1,0,0
0.146278,0.229323,0,0,0,0,1,0,0
0.165617,0.255836,0,0,0,0,1,0,0
0.552875,0.499976,1,0,1,0,0,0,0
0.721285,0.792376,0,1,0,0,0,0,0
0.066363,0.289574,0,0,0,0,1,0,0
0.39654,0.19757,0,0,0,1,0,0,0
0.231364,0.239536,0,0,0,1,1,0,0
0.734816,0.89125,0,1,0,0,0,0,0
0.592853,0.567624,1,0,1,0,0,0,0
0.485173,0.284298,0,0,0,1,0,0,0
0.224681,0.266777,0,0,0,1,1,0,0
0.881507,0.902565,0,1,0,0,0,0,0
0.255867,0.122897,0,0,0,0,1,0,0
0.533462,0.570119,1,0,1,0,0,0,0
0.239042,0.309671,0,0,0,1,1,0,0
0.294116,0.390612,0,0,0,1,1,0,0
0.40997,0.618205,1,0,1,0,0,0,0
0.455814,0.576514,1,0,1,0,0,0,0
0.795484,0.736979,0,1,0,0,0,0,0
0.198782,0.310766,0,0,0,1,1,0,0
0.331156,0.466587,0,0,0,1,0,0,0
0.646092,0.547966,1,0,1,0,0,0,0
0.345199,0.294955,0,0,0,1,1,0,0
0.765277,0.961688,0,1,0,0,0,0,0
0.385131,0.373266,0,0,0,1,0,0,0
0.583821,0.657227,1,0,1,0,0,0,0
0.82857,0.849413,0,1,0,0,0,0,0
0.796661,0.802279,0,1,0,0,0,0,0
0.347815,0.211573,0,0,0,1,1,0,0
0.515165,0.713232,1,0,1,0,0,0,0
0.78119,0.812096,0,1,0,0,0,0,0
0.390414,0.663165,1,0,0,0,0,0,0
0.571942,0.62709,1,0,1,0,0,0,0
0.474599,0.591973,1,0,1,0,0,0,0
0.114558,0.396738,0,0,0,0,1,0,0
0.548303,0.65676,1,0,1,0,0,0,0
0.100533,0.382805,0,0,0,0,1,0,0
0.302817,0.192916,0,0,0,1,1,0,0
0.55712,0.502753,1,0,1,0,0,0,0
0.137841,0.163727,0,0,0,0,1,0,0
0.286678,0.374938,0,0,0,1,1,0,0
0.509329,0.611407,1,0,1,0,0,0,0
0.598637,0.608878,1,0,1,0,0,0,0
0.163299,0.162191,0,0,0,0,1,0,0
0.464962,0.650313,1,0,1,0,0,0,0
0.130986,0.320218,0,0,0,0,1,0,0
0.281841,0.176828,0,0,0,1,1,0,0
0.717291,0.689315,0,1,0,0,0,0,0
0.693495,0.704107,0,1,1,0,0,0,0
0.48395,0.66323,1,0,1,0,0,0,0
0.251194,0.320635,0,0,0,1,1,0,0
0.247266,0.395172,0,0,0,1,1,0,0
0.788675,0.827378,0,1,0,0,0,0,0
0.411457,0.284741,0,0,0,1,0,0,0
0.336966,0.234937,0,0,0,1,1,0,0
0.32643,0.272384,0,0,0,1,1,0,0
0.208872,0.270136,0,0,0,1,1,0,0
0.88954,0.865449,0,1,0,0,0,0,0
0.115787,0.278086,0,0,0,0,1,0,0
0.779687,0.868868,0,1,0,0,0,0,0
0.319798,0.29765,0,0,0,1,1,0,0
0.334719,0.314755,0,0,0,1,1,0,0
0.571086,0.515328,1,0,1,0,0,0,0
0.679453,0.699939,0,0,1,0,0,0,0
0.560144,0.602481,1,0,1,0,0,0,0
0.495082,0.595727,1,0,1,0,0,0,0
0.787254,0.924711,0,1,0,0,0,0,0
0.501699,0.611447,1,0,1,0,0,0,0
0.52901,0.606932,1,0,1,0,0,0,0
0.585709,0.677439,1,0,1,0,0,0,0
0.401371,0.26874,0,0,0,1,0,0,0
0.662588,0.530224,0,0,1,0,0,0,0
0.574173,0.538746,1,0,1,0,0,0,0
0.311,0.311261,0,0,0,1,1,0,0
0.72789,0.899706,0,1,0,0,0,0,0
0.783779,0.771358,0,1,0,0,0,0,0
0.321817,0.207293,0,0,0,1,1,0,0
0.534387,0.741939,1,0,1,0,0,0,0
0.274239,0.405299,0,0,0,1,1,0,0
0.72946,0.782541,0,1,0,0,0,0,0
0.385624,0.180075,0,0,0,1,0,0,0
0.499879,0.650291,1,0,1,0,0,0,0
0.32534,0.295427,0,0,0,1,1,0,0
0.510489,0.544696,1,0,1,0,0,0,0
0.370825,0.521827,1,0,0,0,0,0,0
0.122822,0.21437,0,0,0,0,1,0,0
0.420381,0.521299,1,0,0,0,0,0,0
0.39891,0.371324,0,0,0,1,0,0,0
0.151024,0.330805,0,0,0,0,1,0,0
0.264878,0.217101,0,0,0,1,1,0,0
0.384953,0.370107,0,0,0,1,0,0,0
0.117072,0.223972,0,0,0,0,1,0,0
0.5364,0.67948,1,0,1,0,0,0,0
0.482492,0.629022,1,0,1,0,0,0,0
0.888261,0.913024,0,1,0,0,0,0,0
0.475505,0.594998,1,0,1,0,0,0,0
0.340178,0.334059,0,0,0,1,1,0,0
0.522509,0.742399,1,0,1,0,0,0,0
0.812952,0.845071,0,1,0,0,0,0,0
0.175822,0.252973,0,0,0,0,1,0,0
0.778488,0.844679,0,1,0,0,0,0,0
0.301944,0.358097,0,0,0,1,1,0,0
0.860329,0.768962,0,1,0,0,0,0,0
0.791561,0.835633,0,1,0,0,0,0,0
0.203685,0.206839,0,0,0,0,1,0,0
0.448821,0.483102,1,0,0,0,0,0,0
0.877711,0.830355,0,1,0,0,0,0,0
0.22107,0.28113,0,0,0,1,1,0,0
0.441127,0.276042,0,0,0,1,0,0,0
0.633885,0.630543,1,0,1,0,0,0,0
0.372103,0.611512,1,0,0,0,0,0,0
0.329412,0.202366,0,0,0,1,1,0,0
0.389418,0.205901,0,0,0,1,0,0,0
0.379172,0.335058,0,0,0,1,0,0,0
0.271016,0.198589,0,0,0,1,1,0,0
0.480993,0.55121,1,0,1,0,0,0,0
0.453011,0.407178,0,0,0,1,0,0,0
0.835936,0.812622,0,1,0,0,0,0,0
0.367705,0.311319,0,0,0,1,0,0,0
0.77476,0.778651,0,1,0,0,0,0,0
0.598023,0.627892,1,0,1,0,0,0,0
0.71946,0.684843,0,1,0,0,0,0,0
0.348521,0.323373,0,0,0,1,1,0,0
0.436919,0.741388,1,0,0,0,0,0,0
0.507029,0.627121,1,0,1,0,0,0,0
0.565902,0.559049,1,0,1,0,0,0,0
0.508505,0.622024,1,0,1,0,0,0,0
0.082927,0.190496,0,0,0,0,1,0,0
0.266092,0.152206,0,0,0,0,1,0,0
0.276185,0.275676,0,0,0,1,1,0,0
0.214833,0.27384,0,0,0,1,1,0,0
0.771804,0.743421,0,1,0,0,0,0,0
0.496406,0.614156,1,0,1,0,0,0,0
0.132423,0.259268,0,0,0,0,1,0,0
0.175386,0.336755,0,0,0,0,1,0,0
0.77447,0.781479,0,1,0,0,0,0,0
0.685642,0.795439,0,1,0,0,0,0,0
0.379375,0.341448,0,0,0,1,0,0,0
0.104587,0.174945,0,0,0,0,1,0,0
0.492016,0.685074,1,0,1,0,0,0,0
0.715391,0.84141,0,1,0,0,0,0,0
0.251668,0.236639,0,0,0,1,1,0,0
0.508223,0.602509,1,0,1,0,0,0,0
0.481494,0.605236,1,0,1,0,0,0,0
0.465328,0.273965,0,0,0,1,0,0,0
0.800419,0.866252,0,1,0,0,0,0,0
0.417713,0.329946,0,0,0,1,0,0,0
0.460767,0.609055,1,0,1,0,0,0,0
0.517739,0.751182,1,0,1,0,0,0,0
0.253112,0.225855,0,0,0,1,1,0,0
0.198043,0.283741,0,0,0,1,1,0,0
0.485504,0.580052,1,0,1,0,0,0,0
0.623502,0.625434,1,0,1,0,0,0,0
0.313039,0.174075,0,0,0,1,1,0,0
0.32103,0.373319,0,0,0,1,1,0,0
0.761638,0.768983,0,1,0,0,0,0,0
0.396182,0.281882,0,0,0,1,0,0,0
0.851459,0.801516,0,1,0,0,0,0,0
0.695355,0.654047,0,0,1,0,0,0,0
0.566622,0.611173,1,0,1,0,0,0,0
0.312442,0.343306,0,0,0,1,1,0,0
0.171379,0.387188,0,0,0,0,1,0,0
0.353476,0.26393,0,0,0,1,1,0,0
0.368111,0.289823,0,0,0,1,0,0,0
0.137293,0.247901,0,0,0,0,1,0,0
0.21339,0.300486,0,0,0,1,1,0,0
0.369226,0.363347,0,0,0,1,0,0,0
0.615025,0.743804,0,0,1,0,0,0,0
0.832927,0.823681,0,1,0,0,0,0,0
0.285916,0.178101,0,0,0,1,1,0,0
0.193206,0.266477,0,0,0,0,1,0,0
0.464514,0.609779,1,0,1,0,0,0,0
0.340763,0.164375,0,0,0,1,0,0,0
0.499693,0.557629,1,0,1,0,0,0,0
0.443208,0.295531,0,0,0,1,0,0,0
0.141015,0.276239,0,0,0,0,1,0,0
0.836538,0.77523,0,1,0,0,0,0,0
0.260756,0.24182,0,0,0,1,1,0,0
0.24705,0.182847,0,0,0,0,1,0,0
0.502885,0.611823,1,0,1,0,0,0,0
0.613837,0.70915,1,0,1,0,0,0,0
0.83759,0.809287,0,1,0,0,0,0,0
0.077212,0.28231,0,0,0,0,1,0,0
0.353036,0.297753,0,0,0,1,1,0,0
0.182839,0.319317,0,0,0,0,1,0,0
0.294799,0.169686,0,0,0,1,1,0,0
0.820925,0.687974,0,1,0,0,0,0,0
0.207435,0.416232,0,0,0,0,1,0,0
0.351737,0.280203,0,0,0,1,1,0,0
0.67145,0.793737,0,1,0,0,0,0,0
0.36751,0.331196,0,0,0,1,0,0,0
0.512017,0.619199,1,0,1,0,0,0,0
0.180792,0.358701,0,0,0,0,1,0,0
0.864492,0.930119,0,1,0,0,0,0,0
0.581387,0.739299,1,0,1,0,0,0,0
0.519382,0.573721,1,0,1,0,0,0,0
0.150841,0.233989,0,0,0,0,1,0,0
0.502017,0.611691,1,0,1,0,0,0,0
0.234538,0.299704,0,0,0,1,1,0,0
0.154145,0.277207,0,0,0,0,1,0,0
0.508525,0.282861,0,0,0,1,0,0,0
0.724977,0.933758,0,1,0,0,0,0,0
0.568234,0.511464,1,0,1,0,0,0,0
0.214451,0.280454,0,0,0,1,1,0,0
0.56022,0.704478,1,0,1,0,0,0,0
0.705709,0.563984,0,0,1,0,0,0,0
0.324962,0.403314,0,0,0,1,0,0,0
0.797009,0.81471,0,1,0,0,0,0,0
0.456071,0.560318,1,0,1,0,0,0,0
0.52255,0.611799,1,0,1,0,0,0,0
0.53328,0.566397,1,0,1,0,0,0,0
0.795292,0.874593,0,1,0,0,0,0,0
0.638939,0.632605,1,0,1,0,0,0,0
0.697854,0.724079,0,1,0,0,0,0,0
0.64157,0.692411,0,0,1,0,0,0,0
0.825904,0.822933,0,1,0,0,0,0,0
0.540702,0.519064,1,0,1,0,0,0,0
0.620198,0.68473,1,0,1,0,0,0,0
0.298608,0.317592,0,0,0,1,1,0,0
0.865936,0.950766,0,1,0,0,0,0,0
0.441976,0.317583,0,0,0,1,0,0,0
0.498956,0.598462,1,0,1,0,0,0,0
0.643322,0.692807,0,0,1,0,0,0,0
0.615822,0.661441,1,0,1,0,0,0,0
0.177228,0.235004,0,0,0,0,1,0,0
0.680299,0.650097,0,0,1,0,0,0,0
0.54796,0.516876,1,0,1,0,0,0,0
0.77507,0.835241,0,1,0,0,0,0,0
0.492737,0.544385,1,0,1,0,0,0,0
0.570656,0.653558,1,0,1,0,0,0,0
0.191711,0.305192,0,0,0,0,1,0,0
0.794606,0.8317,0,1,0,0,0,0,0
0.701003,0.857833,0,1,0,0,0,0,0
0.460672,0.671152,1,0,1,0,0,0,0
0.188252,0.330798,0,0,0,0,1,0,0
0.685885,0.758821,0,1,0,0,0,0,0
0.578943,0.588665,1,0,1,0,0,0,0
0.31414,0.326996,0,0,0,1,1,0,0
0.425351,0.349658,0,0,0,1,0,0,0
0.658081,0.564044,0,0,1,0,0,0,0
0.29205,0.221405,0,0,0,1,1,0,0
0.580606,0.57002,1,0,1,0,0,0,0
0.50035,0.589352,1,0,1,0,0,0,0
0.564502,0.7405,1,0,1,0,0,0,0
0.523996,0.614985,1,0,1,0,0,0,0
0.368045,0.329585,0,0,0,1,0,0,0
0.61442,0.683313,1,0,1,0,0,0,0
0.381692,0.263518,0,0,0,1,0,0,0
0.307234,0.211761,0,0,0,1,1,0,0
0.802005,0.881674,0,1,0,0,0,0,0
0.456986,0.63131,1,0,1,0,0,0,0
0.422943,0.317113,0,0,0,1,0,0,0
0.273373,0.330231,0,0,0,1,1,0,0
0.482571,0.600433,1,0,1,0,0,0,0
0.333028,0.326653,0,0,0,1,1,0,0
0.345477,0.299342,0,0,0,1,1,0,0
0.232977,0.383779,0,0,0,1,1,0,0
0.832817,0.856058,0,1,0,0,0,0,0
0.72679,0.681597,0,1,0,0,0,0,0
0.491279,0.634403,1,0,1,0,0,0,0
0.623322,0.642358,1,0,1,0,0,0,0
0.205941,0.304627,0,0,0,1,1,0,0
0.313735,0.305545,0,0,0,1,1,0,0
0.484536,0.551778,1,0,1,0,0,0,0
0.445653,0.566782,1,0,1,0,0,0,0
0.339852,0.322084,0,0,0,1,1,0,0
0.123789,0.338269,0,0,0,0,1,0,0
0.942311,0.808944,0,1,0,0,0,0,0
0.147835,0.298288,0,0,0,0,1,0,0
0.480085,0.491518,1,0,1,0,0,0,0
0.693389,0.930478,0,1,0,0,0,0,0
0.700903,0.60866,0,0,1,0,0,0,0
0.512824,0.556286,1,0,1,0,0,0,0
0.38629,0.319189,0,0,0,1,0,0,0
0.690999,0.635971,0,0,1,0,0,0,0
0.547229,0.588897,1,0,1,0,0,0,0
0.158511,0.210581,0,0,0,0,1,0,0
0.091588,0.28905,0,0,0,0,1,0,0
0.248937,0.312262,0,0,0,1,1,0,0
0.896756,0.844173,0,1,0,0,0,0,0
0.345399,0.275683,0,0,0,1,1,0,0
0.562966,0.613269,1,0,1,0,0,0,0
0.266643,0.156467,0,0,0,0,1,0,0
0.789162,0.822956,0,1,0,0,0,0,0
0.291839,0.199782,0,0,0,1,1,0,0
0.616985,0.70983,1,0,1,0,0,0,0
0.319498,0.411661,0,0,0,1,0,0,0
0.226096,0.309874,0,0,0,1,1,0,0
0.502252,0.591758,1,0,1,0,0,0,0
0.759144,0.810939,0,1,0,0,0,0,0
0.804706,0.848894,0,1,0,0,0,0,0
0.566781,0.634149,1,0,1,0,0,0,0
0.57772,0.589695,1,0,1,0,0,0,0
0.354612,0.464618,0,0,0,1,0,0,0
0.803934,0.83649,0,1,0,0,0,0,0
0.47697,0.641432,1,0,1,0,0,0,0
0.449031,0.577977,1,0,1,0,0,0,0
0.597438,0.614432,1,0,1,0,0,0,0
0.197397,0.308201,0,0,0,1,1,0,0
0.441027,0.588611,1,0,1,0,0,0,0
0.165557,0.296855,0,0,0,0,1,0,0
0.246881,0.132532,0,0,0,0,1,0,0
0.574299,0.647919,1,0,1,0,0,0,0
0.696942,0.795672,0,1,0,0,0,0,0
0.528394,0.731498,1,0,1,0,0,0,0
0.745619,0.842359,0,1,0,0,0,0,0
0.203995,0.324555,0,0,0,1,1,0,0
0.722085,0.789554,0,1,0,0,0,0,0
0.571625,0.607931,1,0,1,0,0,0,0
0.410406,0.618656,1,0,1,0,0,0,0
0.624358,0.709476,1,0,1,0,0,0,0
0.192805,0.135609,0,0,0,0,1,0,0
0.545136,0.595952,1,0,1,0,0,0,0
0.90674,0.897795,0,1,0,0,0,0,0
0.260084,0.294959,0,0,0,1,1,0,0
0.462995,0.727235,1,0,1,0,0,0,0
0.468484,0.260435,0,0,0,1,0,0,0
0.297332,0.215113,0,0,0,1,1,0,0
0.448138,0.586648,1,0,1,0,0,0,0
0.935566,0.839762,0,1,0,0,0,0,0
0.254733,0.142668,0,0,0,0,1,0,0
0.642648,0.53747,1,0,1,0,0,0,0
0.551325,0.655998,1,0,1,0,0,0,0
0.385154,0.236458,0,0,0,1,0,0,0
0.832892,0.84269,0,1,0,0,0,0,0
0.480708,0.680588,1,0,1,0,0,0,0
0.603464,0.610956,1,0,1,0,0,0,0
0.371214,0.52885,1,0,0,0,0,0,0
0.505994,0.610058,1,0,1,0,0,0,0
0.295383,0.353304,0,0,0,1,1,0,0
0.309248,0.192391,0,0,0,1,1,0,0
0.644105,0.839447,0,1,0,0,0,0,0
0.286482,0.432935,0,0,0,1,0,0,0
0.790714,0.869185,0,1,0,0,0,0,0
0.601434,0.596108,1,0,1,0,0,0,0
0.798318,0.833773,0,1,0,0,0,0,0
0.425596,0.565304,1,0,1,0,0,0,0
0.774603,0.831323,0,1,0,0,0,0,0
0.52537,0.59173,1,0,1,0,0,0,0
0.115871,0.294897,0,0,0,0,1,0,0
0.34446,0.340009,0,0,0,1,1,0,0
0.241518,0.118928,0,0,0,0,1,0,0
0.201172,0.400262,0,0,0,0,1,0,0
0.36543,0.670496,1,0,0,0,0,0,0
0.564568,0.597427,1,0,1,0,0,0,0
0.406142,0.653231,1,0,0,0,0,0,0
0.505402,0.598655,1,0,1,0,0,0,0
0.158272,0.32294,0,0,0,0,1,0,0
